dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,23.073663,80.813867,18.226488,9.815200,0.880000,-2.000000,6.079928
0.020000,23.266051,80.774010,18.422960,9.832000,0.840000,-2.000000,6.077879
0.020000,23.458676,80.733692,18.619760,9.848000,0.800000,-2.000000,6.075832
0.020000,23.651524,80.692915,18.816872,9.863200,0.760000,-2.000000,6.073786
0.020000,23.844578,80.651682,19.014280,9.877600,0.720000,-2.000000,6.071743
0.020000,24.037820,80.609996,19.211968,9.891200,0.680000,-2.000000,6.069702
0.020000,24.231236,80.567859,19.409920,9.904000,0.640000,-2.000000,6.067664
0.020000,24.424806,80.525276,19.608120,9.916000,0.600000,-2.000000,6.065629
0.020000,24.618519,80.482248,19.806552,9.927200,0.560000,-2.000000,6.063596
0.020000,24.812350,80.438781,20.005200,9.937600,0.520000,-2.000000,6.061567
0.020000,25.006293,80.394875,20.204048,9.947200,0.480000,-2.000000,6.059542
0.020000,25.200322,80.350537,20.403080,9.956000,0.440000,-2.000000,6.057520
0.020000,25.394427,80.305769,20.602280,9.964000,0.400000,-2.000000,6.055502
0.020000,25.588588,80.260576,20.801632,9.971200,0.360000,-2.000000,6.053489
0.020000,25.782790,80.214961,21.001120,9.977600,0.320000,-2.000000,6.051480
0.020000,25.977019,80.168928,21.200728,9.983200,0.280000,-2.000000,6.049475
0.020000,26.171253,80.122483,21.400440,9.988000,0.240000,-2.000000,6.047475
0.020000,26.365484,80.075629,21.600240,9.992000,0.200000,-2.000000,6.045481
0.020000,26.559687,80.028372,21.800112,9.995200,0.160000,-2.000000,6.043491
0.020000,26.753853,79.980715,22.000040,9.997600,0.120000,-2.000000,6.041507
0.020000,26.947962,79.932664,22.200008,9.999200,0.080000,-2.000000,6.039529
0.020000,27.141998,79.884224,22.400000,10.000000,0.040000,-2.000000,6.037557
0.020000,27.335948,79.835400,22.600000,10.000000,0.000000,-2.000000,6.035590
0.020000,27.529799,79.786196,22.800000,10.000000,0.000000,0.000000,6.033630
0.020000,27.723557,79.736611,23.000000,10.000000,0.000000,0.000000,6.031676
0.020000,27.917214,79.686650,23.200000,10.000000,0.000000,0.000000,6.029729
0.020000,28.110777,79.636311,23.400000,10.000000,0.000000,0.000000,6.027787
0.020000,28.304240,79.585598,23.600000,10.000000,0.000000,0.000000,6.025852
0.020000,28.497605,79.534511,23.800000,10.000000,0.000000,0.000000,6.023924
0.020000,28.690872,79.483052,24.000000,10.000000,0.000000,0.000000,6.022001
0.020000,28.884037,79.431222,24.200000,10.000000,0.000000,0.000000,6.020086
0.020000,29.077107,79.379022,24.400000,10.000000,0.000000,0.000000,6.018176
0.020000,29.270074,79.326455,24.600000,10.000000,0.000000,0.000000,6.016273
0.020000,29.462942,79.273521,24.800000,10.000000,0.000000,0.000000,6.014377
0.020000,29.655710,79.220222,25.000000,10.000000,0.000000,0.000000,6.012487
0.020000,29.848375,79.166560,25.200000,10.000000,0.000000,0.000000,6.010604
0.020000,30.040941,79.112536,25.400000,10.000000,0.000000,0.000000,6.008728
0.020000,30.233404,79.058151,25.600000,10.000000,0.000000,0.000000,6.006858
0.020000,30.425767,79.003406,25.800000,10.000000,0.000000,0.000000,6.004995
0.020000,30.618026,78.948305,26.000000,10.000000,0.000000,0.000000,6.003139
0.020000,30.810183,78.892847,26.200000,10.000000,0.000000,0.000000,6.001289
0.020000,31.002238,78.837034,26.400000,10.000000,0.000000,0.000000,5.999446
0.020000,31.194188,78.780869,26.600000,10.000000,0.000000,0.000000,5.997610
0.020000,31.386038,78.724351,26.800000,10.000000,0.000000,0.000000,5.995781
0.020000,31.577782,78.667484,27.000000,10.000000,0.000000,0.000000,5.993959
