dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,9.150402,27.842136,9.220736,8.855207,3.824022,-3.568528,0.182729
0.020000,9.325984,27.874896,9.399347,8.930561,3.767733,-2.814463,0.186185
0.020000,9.502908,27.908541,9.579443,9.004783,3.711074,-2.832945,0.189662
0.020000,9.681151,27.943082,9.761002,9.077940,3.657847,-2.661328,0.193161
0.020000,9.860687,27.978527,9.944003,9.150042,3.605134,-2.635695,0.196680
0.020000,10.041483,28.014885,10.128418,9.220784,3.537057,-3.403848,0.200218
0.020000,10.223512,28.052163,10.314226,9.290369,3.479265,-2.889581,0.203776
0.020000,10.406748,28.090369,10.501401,9.358793,3.421205,-2.902990,0.207351
0.020000,10.591160,28.129511,10.689923,9.426051,3.362898,-2.915379,0.210943
0.020000,10.776723,28.169595,10.879765,9.492138,3.304362,-2.926758,0.214551
0.020000,10.963407,28.210630,11.070906,9.557051,3.245620,-2.937142,0.218175
0.020000,11.151186,28.252619,11.263322,9.620784,3.186689,-2.946541,0.221813
0.020000,11.340029,28.295571,11.456989,9.683336,3.127589,-2.954971,0.225465
0.020000,11.529911,28.339489,11.651883,9.744703,3.068340,-2.962446,0.229130
0.020000,11.720801,28.384380,11.847980,9.804882,3.008961,-2.968980,0.232806
0.020000,11.912672,28.430248,12.045258,9.863872,2.949469,-2.974591,0.236494
0.020000,12.105496,28.477097,12.243691,9.921669,2.889883,-2.979293,0.240192
0.020000,12.299244,28.524931,12.443257,9.978274,2.830221,-2.983104,0.243899
0.020000,12.493888,28.573753,12.643930,10.033684,2.770500,-2.986043,0.247615
0.020000,12.689400,28.623567,12.845688,10.087898,2.710738,-2.988126,0.251338
0.020000,12.885751,28.674374,13.048507,10.140917,2.650950,-2.989372,0.255069
0.020000,13.082914,28.726178,13.252361,10.192740,2.591154,-2.989801,0.258805
0.020000,13.280860,28.778979,13.457229,10.243368,2.531366,-2.989432,0.262545
0.020000,13.479563,28.832780,13.663087,10.292888,2.475988,-2.768901,0.266291
0.020000,13.678994,28.887580,13.869910,10.341182,2.414729,-3.062951,0.270039
0.020000,13.879125,28.943381,14.077675,10.388227,2.352244,-3.124215,0.273790
0.020000,14.079928,29.000182,14.286356,10.434078,2.292574,-2.983510,0.277542
0.020000,14.281375,29.057982,14.495931,10.478738,2.232988,-2.979295,0.281295
0.020000,14.483438,29.116781,14.706375,10.522208,2.173500,-2.974409,0.285047
0.020000,14.686092,29.176577,14.917668,10.564636,2.121398,-2.605119,0.288799
0.020000,14.889309,29.237369,15.129783,10.605750,2.055694,-3.285169,0.292548
0.020000,15.093061,29.299154,15.342696,10.645659,1.995441,-3.012671,0.296295
0.020000,15.297320,29.361929,15.556384,10.684387,1.936426,-2.950755,0.300038
0.020000,15.502061,29.425692,15.770825,10.722033,1.882278,-2.707400,0.303777
0.020000,15.707258,29.490438,15.985994,10.758475,1.822124,-3.007672,0.307511
0.020000,15.912883,29.556164,16.201868,10.793673,1.759900,-3.111221,0.311238
0.020000,16.118909,29.622865,16.418422,10.827705,1.701560,-2.916971,0.314958
0.020000,16.325313,29.690536,16.635636,10.860713,1.650407,-2.557688,0.318671
0.020000,16.532066,29.759172,16.853484,10.892423,1.585527,-3.243979,0.322375
0.020000,16.739144,29.828768,17.071944,10.922967,1.527178,-2.917441,0.326070
0.020000,16.946521,29.899317,17.290993,10.952451,1.474225,-2.647638,0.329754
0.020000,17.154172,29.970812,17.510607,10.980733,1.414085,-3.007019,0.333428
0.020000,17.362071,30.043247,17.730764,11.007828,1.354726,-2.967954,0.337090
0.020000,17.570196,30.116614,17.951441,11.033866,1.301913,-2.640675,0.340739
0.020000,17.778519,30.190906,18.172616,11.058718,1.242588,-2.966218,0.344375
0.020000,17.987018,30.266115,18.394264,11.082407,1.184462,-2.906316,0.347998
0.020000,18.195668,30.342232,18.616365,11.105059,1.132593,-2.593431,0.351605
0.020000,18.404446,30.419248,18.838895,11.126508,1.072460,-3.006653,0.355198
0.020000,18.613328,30.497154,19.061832,11.146860,1.017604,-2.742784,0.358774
0.020000,18.822291,30.575941,19.285155,11.166132,0.963576,-2.701439,0.362333
0.020000,19.031312,30.655599,19.508840,11.184249,0.905852,-2.886187,0.365875
0.020000,19.240368,30.736117,19.732866,11.201309,0.853045,-2.640344,0.369399
0.020000,19.449438,30.817484,19.957211,11.217248,0.796912,-2.806655,0.372904
0.020000,19.658498,30.899691,20.181853,11.232104,0.742815,-2.704869,0.376390
0.020000,19.867527,30.982726,20.406771,11.245885,0.689043,-2.688576,0.379855
0.020000,20.076504,31.066577,20.631942,11.258578,0.634673,-2.718525,0.383300
0.020000,20.285407,31.151232,20.857347,11.270209,0.581552,-2.656042,0.386724
0.020000,20.494215,31.236680,21.082962,11.280774,0.528243,-2.665426,0.390125
0.020000,20.702908,31.322908,21.308768,11.290276,0.475080,-2.658159,0.393505
0.020000,20.911466,31.409904,21.534742,11.298734,0.422931,-2.607478,0.396861
0.020000,21.119868,31.497654,21.760865,11.306141,0.370343,-2.629362,0.400194
0.020000,21.328095,31.586145,21.987115,11.312511,0.318502,-2.592071,0.403502
0.020000,21.536128,31.675365,22.213472,11.317856,0.267225,-2.563866,0.406787
0.020000,21.743946,31.765299,22.439916,11.322158,0.215118,-2.605331,0.410046
0.020000,21.951532,31.855933,22.666425,11.325471,0.165622,-2.474773,0.413279
0.020000,22.158866,31.947254,22.892980,11.327729,0.112908,-2.635738,0.416487
0.020000,22.365931,32.039247,23.119560,11.329038,0.065455,-2.372619,0.419668
0.020000,22.572709,32.131897,23.346146,11.329277,0.011969,-2.674340,0.422822
0.020000,22.779182,32.225191,23.572718,11.328610,-0.033341,-2.265482,0.425948
0.020000,22.985332,32.319113,23.799255,11.326858,-0.087631,-2.714486,0.429047
0.020000,23.191144,32.413648,24.025740,11.324239,-0.130926,-2.164742,0.432118
0.020000,23.396598,32.508781,24.252151,11.320527,-0.185627,-2.735068,0.435160
0.020000,23.601681,32.604497,24.478470,11.315977,-0.227510,-2.094160,0.438173
0.020000,23.806374,32.700779,24.704677,11.310339,-0.281866,-2.717811,0.441157
0.020000,24.010664,32.797613,24.930754,11.303880,-0.322960,-2.054699,0.444111
0.020000,24.214532,32.894983,25.156681,11.296344,-0.376797,-2.691849,0.447036
0.020000,24.417965,32.992872,25.382441,11.288003,-0.417068,-2.013543,0.449930
0.020000,24.620947,33.091265,25.608013,11.278594,-0.470431,-2.668131,0.452794
0.020000,24.823464,33.190147,25.833381,11.268397,-0.509856,-1.971248,0.455626
0.020000,25.025500,33.289499,26.058524,11.257142,-0.562770,-2.645728,0.458428
0.020000,25.227042,33.389307,26.283426,11.245114,-0.601359,-1.929416,0.461199
0.020000,25.428075,33.489552,26.508067,11.232038,-0.653814,-2.622742,0.463937
0.020000,25.628587,33.590221,26.732431,11.218206,-0.691624,-1.890505,0.466644
0.020000,25.828570,33.691299,26.956507,11.203782,-0.721160,-1.476836,0.469320
0.020000,26.028029,33.792779,27.180297,11.189509,-0.713665,0.374755,0.471963
0.020000,26.226964,33.894651,27.403799,11.175098,-0.720541,-0.343790,0.474574
0.020000,26.425380,33.996909,27.627016,11.160838,-0.712999,0.377124,0.477154
0.020000,26.623279,34.099542,27.849945,11.146447,-0.719555,-0.327828,0.479702
0.020000,26.820664,34.202545,28.072589,11.132205,-0.712131,0.371202,0.482218
0.020000,27.017537,34.305907,28.294946,11.117840,-0.718223,-0.304597,0.484702
0.020000,27.213902,34.409621,28.517018,11.103618,-0.711088,0.356733,0.487154
0.020000,27.409761,34.513680,28.738804,11.089287,-0.716566,-0.273867,0.489575
0.020000,27.605119,34.618075,28.960306,11.075089,-0.709894,0.333576,0.491964
0.020000,27.799977,34.722798,29.181521,11.060797,-0.714605,-0.235523,0.494321
0.020000,27.994339,34.827843,29.402454,11.046626,-0.708571,0.301706,0.496647
0.020000,28.188208,34.933200,29.623102,11.032378,-0.712362,-0.189563,0.498941
0.020000,28.381588,35.038863,29.843466,11.018236,-0.707138,0.261215,0.501204
0.020000,28.574482,35.144824,30.063547,11.004038,-0.709860,-0.136100,0.503435
0.020000,28.766893,35.251075,30.283346,10.989926,-0.705613,0.212308,0.505635
0.020000,28.958825,35.357609,30.502861,10.975784,-0.707121,-0.075356,0.507804
0.020000,29.150280,35.464418,30.722095,10.961704,-0.704015,0.155300,0.509941
0.020000,29.341263,35.571496,30.941048,10.947620,-0.704168,-0.007665,0.512047
0.020000,29.531777,35.678835,31.159719,10.933573,-0.702356,0.090612,0.514121
0.020000,29.721826,35.786428,31.378110,10.919553,-0.701025,0.066539,0.516165
0.020000,29.911412,35.894267,31.596221,10.905540,-0.700649,0.018769,0.518177
0.020000,30.100540,36.002347,31.814053,10.891585,-0.697715,0.146722,0.520158
0.020000,30.289213,36.110658,32.031605,10.877607,-0.698907,-0.059613,0.522108
0.020000,30.477436,36.219196,32.248879,10.863722,-0.694262,0.232259,0.524028
0.020000,30.665210,36.327952,32.465875,10.849779,-0.697139,-0.143825,0.525916
0.020000,30.852542,36.436921,32.682594,10.835965,-0.690690,0.322439,0.527774
0.020000,31.039432,36.546095,32.899035,10.822058,-0.695351,-0.233081,0.529601
0.020000,31.225887,36.655467,33.115202,10.808318,-0.687022,0.416473,0.531397
0.020000,31.411908,36.765031,33.331091,10.794447,-0.693552,-0.326517,0.533162
0.020000,31.597501,36.874781,33.546706,10.780781,-0.683282,0.513502,0.534897
0.020000,31.782668,36.984709,33.762045,10.766946,-0.691746,-0.423206,0.536602
0.020000,31.967415,37.094811,33.977112,10.753345,-0.680057,0.584479,0.538276
0.020000,32.151743,37.205077,34.191903,10.739569,-0.688813,-0.437786,0.539919
0.020000,32.335658,37.315503,34.406424,10.726011,-0.677910,0.545140,0.541533
0.020000,32.519163,37.426082,34.620670,10.712315,-0.684797,-0.344364,0.543116
0.020000,32.702262,37.536809,34.834646,10.698788,-0.676310,0.424355,0.544669
0.020000,32.884957,37.647675,35.048349,10.685173,-0.680766,-0.222820,0.546191
0.020000,33.067255,37.758677,35.261783,10.671678,-0.674736,0.301507,0.547684
0.020000,33.249158,37.869807,35.474946,10.658144,-0.676744,-0.100400,0.549146
0.020000,33.430670,37.981059,35.687839,10.644680,-0.673188,0.177828,0.550579
0.020000,33.611795,38.092428,35.900464,10.631225,-0.672754,0.021686,0.551982
0.020000,33.792536,38.203906,36.112820,10.617791,-0.671662,0.054570,0.553355
0.020000,33.972899,38.315490,36.324908,10.604415,-0.668818,0.142214,0.554698
0.020000,34.152885,38.427171,36.536728,10.591012,-0.670158,-0.067012,0.556011
0.020000,34.332500,38.538946,36.748282,10.577713,-0.664959,0.259958,0.557295
0.020000,34.511747,38.650807,36.959569,10.564339,-0.668672,-0.185660,0.558549
0.020000,34.690630,38.762749,37.170591,10.551115,-0.661199,0.373691,0.559774
0.020000,34.869152,38.874766,37.381347,10.537771,-0.667201,-0.300125,0.560969
0.020000,35.047319,38.986854,37.591839,10.524610,-0.658088,0.455651,0.562134
0.020000,35.225131,39.099004,37.802065,10.511316,-0.664679,-0.329519,0.563271
0.020000,35.402596,39.211214,38.012029,10.498190,-0.656288,0.419541,0.564378
0.020000,35.579715,39.323476,38.221729,10.484973,-0.660883,-0.229743,0.565456
0.020000,35.756493,39.435786,38.431166,10.471868,-0.655211,0.283596,0.566504
0.020000,35.932933,39.548137,38.640340,10.458724,-0.657239,-0.101400,0.567524
0.020000,36.109040,39.660525,38.849253,10.445641,-0.654149,0.154494,0.568514
0.020000,36.284817,39.772944,39.057905,10.432565,-0.653766,0.019156,0.569475
0.020000,36.460267,39.885388,39.266295,10.419503,-0.653097,0.033453,0.570407
0.020000,36.635395,39.997852,39.474425,10.406494,-0.650481,0.130755,0.571311
0.020000,36.810203,40.110331,39.682294,10.393453,-0.652049,-0.078361,0.572185
0.020000,36.984697,40.222820,39.889904,10.380505,-0.647403,0.232285,0.573031
0.020000,37.158879,40.335313,40.097253,10.367485,-0.651000,-0.179841,0.573847
0.020000,37.332754,40.447805,40.304345,10.354590,-0.644754,0.312290,0.574635
0.020000,37.506324,40.560290,40.511177,10.341599,-0.649529,-0.238746,0.575394
0.020000,37.679594,40.672765,40.717752,10.328733,-0.643282,0.312344,0.576125
0.020000,37.852567,40.785222,40.924068,10.315802,-0.646582,-0.164977,0.576827
0.020000,38.025247,40.897659,41.130127,10.302949,-0.642661,0.196011,0.577500
0.020000,38.197637,41.010068,41.335928,10.290071,-0.643881,-0.061005,0.578144
0.020000,38.369742,41.122445,41.541473,10.277230,-0.642032,0.092480,0.578760
0.020000,38.541563,41.234786,41.746761,10.264401,-0.641441,0.029525,0.579348
0.020000,38.713106,41.347085,41.951792,10.251574,-0.641389,0.002630,0.579907
0.020000,38.884374,41.459337,42.156568,10.238788,-0.639273,0.105798,0.580438
0.020000,39.055369,41.571536,42.361088,10.225974,-0.640728,-0.072747,0.580940
0.020000,39.226097,41.683680,42.565352,10.213226,-0.637386,0.167083,0.581414
0.020000,39.396559,41.795761,42.769361,10.200425,-0.640045,-0.132949,0.581859
0.020000,39.566760,41.907775,42.973115,10.187701,-0.636226,0.190955,0.582276
0.020000,39.736703,42.019718,43.176613,10.174931,-0.638466,-0.112000,0.582665
0.020000,39.906391,42.131584,43.379858,10.162215,-0.635814,0.132579,0.583025
0.020000,40.075828,42.243369,43.582847,10.149478,-0.636831,-0.050833,0.583358
0.020000,40.245017,42.355068,43.785582,10.136767,-0.635555,0.063807,0.583661
0.020000,40.413962,42.466676,43.988064,10.124057,-0.635501,0.002695,0.583937
0.020000,40.582666,42.578187,44.190291,10.111352,-0.635268,0.011647,0.584185
0.020000,40.751132,42.689598,44.392264,10.098662,-0.634481,0.039344,0.584404
0.020000,40.919363,42.800904,44.593983,10.085963,-0.634952,-0.023547,0.584595
0.020000,41.087363,42.912099,44.795449,10.073288,-0.633776,0.058827,0.584758
0.020000,41.255135,43.023179,44.996661,10.060596,-0.634606,-0.041523,0.584892
0.020000,41.422683,43.134139,45.197619,10.047926,-0.633472,0.056696,0.584999
0.020000,41.590008,43.244975,45.398324,10.035245,-0.634059,-0.029345,0.585077
0.020000,41.757115,43.355682,45.598776,10.022575,-0.633486,0.028659,0.585127
0.020000,41.924007,43.466255,45.798974,10.009902,-0.633655,-0.008432,0.585149
0.020000,42.090687,43.576689,45.998918,9.997231,-0.633557,0.004862,0.585143
0.020000,42.257158,43.686980,46.198610,9.984560,-0.633570,-0.000623,0.585109
0.020000,42.423423,43.797122,46.398047,9.971888,-0.633598,-0.001438,0.585046
0.020000,42.589485,43.907112,46.597232,9.959212,-0.633804,-0.010253,0.584956
0.020000,42.755347,44.016945,46.796162,9.946539,-0.633611,0.009630,0.584837
0.020000,42.921012,44.126615,46.994839,9.933852,-0.634353,-0.037128,0.584690
0.020000,43.086484,44.236119,47.193263,9.921180,-0.633597,0.037835,0.584515
0.020000,43.251764,44.345452,47.391433,9.908480,-0.635030,-0.071672,0.584311
0.020000,43.416856,44.454609,47.589349,9.895801,-0.633930,0.055004,0.584080
0.020000,43.581764,44.563585,47.787010,9.883090,-0.635561,-0.081522,0.583820
0.020000,43.746489,44.672376,47.984418,9.870394,-0.634779,0.039055,0.583532
0.020000,43.911035,44.780977,48.181572,9.857675,-0.635964,-0.059218,0.583216
0.020000,44.075404,44.889383,48.378471,9.844956,-0.635933,0.001545,0.582871
0.020000,44.239600,44.997591,48.575116,9.832229,-0.636347,-0.020681,0.582498
0.020000,44.403624,45.105595,48.771505,9.819482,-0.637383,-0.051831,0.582097
0.020000,44.567481,45.213390,48.967640,9.806747,-0.636713,0.033508,0.581668
0.020000,44.731172,45.320973,49.163519,9.793965,-0.639122,-0.120432,0.581210
0.020000,44.894701,45.428338,49.359144,9.781224,-0.637068,0.102679,0.580724
0.020000,45.058068,45.535481,49.554512,9.768407,-0.640846,-0.188885,0.580209
0.020000,45.221280,45.642398,49.749625,9.755647,-0.638003,0.142144,0.579666
0.020000,45.384335,45.749083,49.944481,9.742806,-0.642018,-0.200759,0.579095
0.020000,45.547239,45.855533,50.139081,9.730007,-0.639991,0.101366,0.578495
0.020000,45.709993,45.961742,50.333424,9.717151,-0.642792,-0.140078,0.577866
0.020000,45.872600,46.067706,50.527510,9.704306,-0.642239,0.027662,0.577209
