dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,11.177387,78.173059,10.934710,8.869787,2.723027,-1.959494,0.082078
0.020000,11.355244,78.187802,11.113177,8.923348,2.678041,-2.249298,0.083326
0.020000,11.534131,78.202856,11.292695,8.975923,2.628749,-2.464604,0.084579
0.020000,11.714029,78.218221,11.473249,9.027674,2.587559,-2.059503,0.085835
0.020000,11.894923,78.233901,11.654821,9.078615,2.547069,-2.024489,0.087095
0.020000,12.076792,78.249897,11.837392,9.128524,2.495441,-2.581425,0.088358
0.020000,12.259617,78.266210,12.020944,9.177616,2.454610,-2.041565,0.089625
0.020000,12.443384,78.282842,12.205462,9.225892,2.413805,-2.040255,0.090895
0.020000,12.628071,78.299794,12.390924,9.273139,2.362326,-2.573939,0.092168
0.020000,12.813661,78.317068,12.577317,9.319615,2.323787,-1.926928,0.093443
0.020000,13.000136,78.334664,12.764621,9.365189,2.278713,-2.253733,0.094721
0.020000,13.187477,78.352583,12.952816,9.409778,2.229434,-2.463927,0.096002
0.020000,13.375668,78.370828,13.141890,9.453672,2.194732,-1.735111,0.097285
0.020000,13.564688,78.389397,13.331820,9.496517,2.142221,-2.625525,0.098569
0.020000,13.754521,78.408293,13.522590,9.538528,2.100545,-2.083812,0.099856
0.020000,13.945148,78.427516,13.714185,9.579720,2.059609,-2.046815,0.101144
0.020000,14.136550,78.447066,13.906583,9.619889,2.008474,-2.556735,0.102434
0.020000,14.328712,78.466945,14.099770,9.659372,1.974151,-1.716160,0.103725
0.020000,14.521613,78.487151,14.293726,9.697796,1.921181,-2.648479,0.105017
0.020000,14.715236,78.507687,14.488435,9.735441,1.882248,-1.946668,0.106310
0.020000,14.909562,78.528551,14.683878,9.772177,1.836785,-2.273133,0.107603
0.020000,15.104574,78.549744,14.880038,9.808003,1.791304,-2.274045,0.108898
0.020000,15.300255,78.571266,15.076899,9.843036,1.751650,-1.982700,0.110192
0.020000,15.496584,78.593117,15.274440,9.877060,1.701226,-2.521207,0.111487
0.020000,15.693547,78.615296,15.472648,9.910378,1.665886,-1.767023,0.112782
0.020000,15.891121,78.637804,15.671500,9.942632,1.612689,-2.659857,0.114077
0.020000,16.089294,78.660639,15.870984,9.974193,1.578067,-1.731062,0.115372
0.020000,16.288043,78.683802,16.071079,10.004710,1.525865,-2.610112,0.116666
0.020000,16.487353,78.707291,16.271768,10.034496,1.489305,-1.828006,0.117959
0.020000,16.687205,78.731107,16.473034,10.063285,1.439447,-2.492923,0.119252
0.020000,16.887582,78.755247,16.674860,10.091308,1.401138,-1.915433,0.120544
0.020000,17.088465,78.779712,16.877228,10.118362,1.352711,-2.421320,0.121834
0.020000,17.289838,78.804500,17.080120,10.144632,1.313498,-1.960691,0.123124
0.020000,17.491681,78.829610,17.283519,10.169947,1.265739,-2.387952,0.124412
0.020000,17.693978,78.855041,17.487409,10.194473,1.226321,-1.970865,0.125698
0.020000,17.896710,78.880792,17.691770,10.218045,1.178600,-2.386046,0.126983
0.020000,18.099861,78.906860,17.896586,10.240836,1.139551,-1.952474,0.128265
0.020000,18.303412,78.933246,18.101840,10.262664,1.091363,-2.409385,0.129546
0.020000,18.507346,78.959946,18.307514,10.283726,1.053134,-1.911487,0.130824
0.020000,18.711644,78.986959,18.513590,10.303808,1.004088,-2.452291,0.132100
0.020000,18.916291,79.014284,18.720053,10.323149,0.967021,-1.853345,0.133374
0.020000,19.121266,79.041919,18.926883,10.341494,0.917280,-2.487063,0.134645
0.020000,19.326555,79.069861,19.134065,10.359100,0.880268,-1.850598,0.135913
0.020000,19.532138,79.098108,19.341580,10.375729,0.831494,-2.438687,0.137178
0.020000,19.737999,79.126659,19.549411,10.391584,0.792725,-1.938429,0.138441
0.020000,19.944120,79.155510,19.757542,10.406511,0.746347,-2.318918,0.139699
0.020000,20.150484,79.184660,19.965954,10.420617,0.705325,-2.051113,0.140955
0.020000,20.357073,79.214107,20.174631,10.433845,0.661361,-2.198162,0.142207
0.020000,20.563869,79.243846,20.383555,10.446207,0.618103,-2.162940,0.143456
0.020000,20.770857,79.273877,20.592710,10.457737,0.576509,-2.079703,0.144700
0.020000,20.978017,79.304195,20.802077,10.468359,0.531091,-2.270854,0.145941
0.020000,21.185335,79.334799,21.011641,10.478194,0.491763,-1.966407,0.147178
0.020000,21.392790,79.365685,21.221383,10.487092,0.444930,-2.341665,0.148411
0.020000,21.600368,79.396850,21.431287,10.495210,0.405883,-1.952369,0.149639
0.020000,21.808049,79.428292,21.641335,10.502412,0.360093,-2.289499,0.150863
0.020000,22.015819,79.460006,21.851511,10.508795,0.319169,-2.046186,0.152083
0.020000,22.223658,79.491991,22.061797,10.514313,0.275865,-2.165187,0.153298
0.020000,22.431551,79.524241,22.272177,10.518968,0.232755,-2.155505,0.154508
0.020000,22.639480,79.556754,22.482633,10.522801,0.191677,-2.053902,0.155713
0.020000,22.847428,79.589527,22.693147,10.525737,0.146761,-2.245795,0.156913
0.020000,23.055380,79.622555,22.903705,10.527883,0.107306,-1.972742,0.158109
0.020000,23.263316,79.655835,23.114287,10.529122,0.061984,-2.266129,0.159299
0.020000,23.471220,79.689364,23.324878,10.529550,0.021386,-2.029899,0.160484
0.020000,23.679077,79.723136,23.535461,10.529113,-0.021838,-2.161193,0.161663
0.020000,23.886868,79.757150,23.746017,10.527829,-0.064192,-2.117714,0.162837
0.020000,24.094578,79.791399,23.956532,10.525716,-0.105651,-2.072916,0.164005
0.020000,24.302196,79.825883,24.166995,10.523149,-0.128367,-1.135801,0.165168
0.020000,24.509725,79.860598,24.377407,10.520622,-0.126379,0.099392,0.166325
0.020000,24.717163,79.895545,24.587768,10.518050,-0.128554,-0.108739,0.167476
0.020000,24.924511,79.930721,24.798078,10.515503,-0.127379,0.058751,0.168621
0.020000,25.131767,79.966126,25.008337,10.512940,-0.128138,-0.037964,0.169761
0.020000,25.338933,80.001757,25.218544,10.510376,-0.128201,-0.003154,0.170895
0.020000,25.546007,80.037614,25.428701,10.507819,-0.127871,0.016510,0.172024
0.020000,25.752991,80.073696,25.638806,10.505242,-0.128853,-0.049094,0.173147
0.020000,25.959884,80.110000,25.848859,10.502687,-0.127746,0.055326,0.174264
0.020000,26.166685,80.146526,26.058861,10.500106,-0.129025,-0.063954,0.175375
0.020000,26.373395,80.183272,26.268812,10.497538,-0.128388,0.031854,0.176481
0.020000,26.580014,80.220237,26.478711,10.494961,-0.128862,-0.023674,0.177581
0.020000,26.786541,80.257419,26.688559,10.492383,-0.128888,-0.001312,0.178675
0.020000,26.992977,80.294818,26.898355,10.489807,-0.128823,0.003244,0.179763
0.020000,27.199321,80.332431,27.108100,10.487222,-0.129233,-0.020511,0.180846
0.020000,27.405574,80.370258,27.317793,10.484644,-0.128913,0.016030,0.181923
0.020000,27.611735,80.408297,27.527434,10.482057,-0.129369,-0.022811,0.182994
0.020000,27.817805,80.446547,27.737023,10.479472,-0.129248,0.006022,0.184060
0.020000,28.023783,80.485006,27.946561,10.476883,-0.129424,-0.008759,0.185119
0.020000,28.229669,80.523674,28.156047,10.474294,-0.129456,-0.001615,0.186173
0.020000,28.435464,80.562548,28.365481,10.471702,-0.129590,-0.006717,0.187222
0.020000,28.641166,80.601628,28.574863,10.469112,-0.129525,0.003254,0.188264
0.020000,28.846778,80.640911,28.784193,10.466514,-0.129871,-0.017297,0.189301
0.020000,29.052297,80.680398,28.993472,10.463922,-0.129610,0.013063,0.190332
0.020000,29.257725,80.720085,29.202698,10.461323,-0.129966,-0.017803,0.191357
0.020000,29.463061,80.759973,29.411873,10.458726,-0.129842,0.006194,0.192376
0.020000,29.668306,80.800060,29.620995,10.456128,-0.129912,-0.003494,0.193390
0.020000,29.873458,80.840344,29.830066,10.453524,-0.130190,-0.013926,0.194398
0.020000,30.078520,80.880824,30.039084,10.450929,-0.129735,0.022744,0.195400
0.020000,30.283489,80.921499,30.248051,10.448316,-0.130639,-0.045186,0.196396
0.020000,30.488367,80.962367,30.456965,10.445721,-0.129759,0.044033,0.197387
0.020000,30.693154,81.003428,30.665827,10.443110,-0.130552,-0.039657,0.198371
0.020000,30.897849,81.044679,30.874637,10.440508,-0.130131,0.021058,0.199350
0.020000,31.102452,81.086119,31.083395,10.437902,-0.130267,-0.006811,0.200323
