dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.100673,73.671577,1.003429,2.123858,2.753204,3.436136,6.270346
0.020000,6.144259,73.671005,1.047019,2.179484,2.781323,1.405951,6.269781
0.020000,6.188960,73.670393,1.091724,2.235258,2.788670,0.367319,6.269202
0.020000,6.234811,73.669738,1.137580,2.292790,2.876609,4.396994,6.268607
0.020000,6.281810,73.669038,1.184584,2.350197,2.870332,-0.313887,6.267998
0.020000,6.329972,73.668292,1.232752,2.408395,2.909913,1.979054,6.267374
0.020000,6.379325,73.667495,1.282111,2.467978,2.979169,3.462818,6.266734
0.020000,6.429862,73.666647,1.332655,2.527215,2.961811,-0.867917,6.266079
0.020000,6.481621,73.665744,1.384423,2.588363,3.057444,4.781647,6.265408
0.020000,6.534597,73.664784,1.437407,2.649216,3.042630,-0.740702,6.264721
0.020000,6.588815,73.663764,1.491634,2.711371,3.107738,3.255407,6.264018
0.020000,6.644285,73.662681,1.547115,2.774041,3.133512,1.288726,6.263299
0.020000,6.701020,73.661532,1.603862,2.837344,3.165145,1.581628,6.262563
0.020000,6.759041,73.660313,1.661896,2.901681,3.216876,2.586557,6.261811
0.020000,6.818353,73.659022,1.721221,2.966275,3.229701,0.641253,6.261043
0.020000,6.878980,73.657656,1.781864,3.032129,3.292670,3.148447,6.260257
0.020000,6.940926,73.656210,1.843827,3.098158,3.301439,0.438449,6.259454
0.020000,7.004215,73.654682,1.907134,3.165375,3.360849,2.970481,6.258634
0.020000,7.068855,73.653068,1.971794,3.232982,3.380388,0.976960,6.257796
0.020000,7.134861,73.651363,2.037822,3.301410,3.421371,2.049175,6.256940
0.020000,7.202252,73.649565,2.105237,3.370741,3.466573,2.260104,6.256067
0.020000,7.271030,73.647668,2.174042,3.440225,3.474203,0.381475,6.255176
0.020000,7.341230,73.645670,2.244270,3.511426,3.560019,4.290778,6.254266
0.020000,7.412843,73.643565,2.315914,3.582207,3.539055,-1.048172,6.253338
0.020000,7.485895,73.641349,2.389000,3.654274,3.603349,3.214708,6.252392
0.020000,7.560376,73.639019,2.463517,3.725872,3.579886,-1.173154,6.251427
0.020000,7.636280,73.636570,2.539461,3.797168,3.564846,-0.752015,6.250444
0.020000,7.713629,73.633998,2.616852,3.869573,3.620220,2.768722,6.249442
0.020000,7.792400,73.631299,2.695670,3.940887,3.565719,-2.725079,6.248422
0.020000,7.872598,73.628468,2.775917,4.012364,3.573847,0.406407,6.247383
0.020000,7.954237,73.625501,2.857610,4.084666,3.615108,2.063070,6.246326
0.020000,8.037301,73.622393,2.940732,4.156079,3.570639,-2.223469,6.245251
0.020000,8.121789,73.619140,3.025283,4.227539,3.572975,0.116803,6.244157
0.020000,8.207716,73.615737,3.111278,4.299754,3.610749,1.888707,6.243045
0.020000,8.295072,73.612179,3.198706,4.371415,3.583052,-1.384863,6.241915
0.020000,8.383854,73.608462,3.287565,4.442956,3.577073,-0.298937,6.240766
0.020000,8.474061,73.604581,3.377856,4.514538,3.579110,0.101851,6.239599
0.020000,8.565708,73.600529,3.469593,4.586847,3.615420,1.815471,6.238414
0.020000,8.658782,73.596303,3.562762,4.658477,3.581529,-1.694548,6.237210
0.020000,8.753282,73.591898,3.657365,4.730127,3.582484,0.047784,6.235988
0.020000,8.849208,73.587307,3.753401,4.801812,3.584256,0.088590,6.234748
0.020000,8.946563,73.582526,3.850873,4.873604,3.589608,0.267595,6.233490
0.020000,9.045354,73.577550,3.949789,4.945785,3.609061,0.972638,6.232213
0.020000,9.145570,73.572372,4.050140,5.017526,3.587012,-1.102453,6.230919
0.020000,9.247214,73.566988,4.151925,5.089297,3.588555,0.077148,6.229606
0.020000,9.350284,73.561391,4.255147,5.161098,3.590038,0.074163,6.228275
0.020000,9.454781,73.555577,4.359806,5.232927,3.591464,0.071301,6.226926
0.020000,9.560705,73.549539,4.465902,5.304783,3.592835,0.068565,6.225559
0.020000,9.668055,73.543271,4.573435,5.376667,3.594154,0.065956,6.224174
0.020000,9.776827,73.536768,4.682401,5.448296,3.581492,-0.633101,6.222772
0.020000,9.887006,73.530025,4.792786,5.519271,3.548722,-1.638516,6.221351
0.020000,9.998575,73.523037,4.904574,5.589397,3.506306,-2.120792,6.219913
0.020000,10.111520,73.515799,5.017751,5.658829,3.471611,-1.734741,6.218458
0.020000,10.225826,73.508305,5.132302,5.727567,3.436870,-1.737051,6.216986
0.020000,10.341479,73.500551,5.248214,5.795608,3.402087,-1.739162,6.215497
0.020000,10.458463,73.492532,5.365473,5.862954,3.367266,-1.741076,6.213992
0.020000,10.576765,73.484243,5.484065,5.929602,3.332410,-1.742800,6.212470
0.020000,10.696370,73.475678,5.603976,5.995552,3.297523,-1.744338,6.210932
0.020000,10.817263,73.466834,5.725193,6.060805,3.262609,-1.745696,6.209378
0.020000,10.939430,73.457704,5.847700,6.125358,3.227671,-1.746877,6.207809
